City_ID,City,Lat,Lng,Current Description,Max Temp,Humidity,Cloudiness,Wind Speed,Country
1386,Galveston,29.3669,-94.9669,overcast clouds,77.99,83,100,14.58,US
1387,Sandwick,60.0,-1.25,scattered clouds,48.02,100,40,11.5,GB
1388,Hounde,11.5,-3.5167,overcast clouds,78.1,69,99,6.78,BF
1389,Pontianak,-0.0333,109.3333,scattered clouds,91.38,59,40,4.61,ID
1390,Rancho Palos Verdes,33.7445,-118.387,clear sky,61.79,87,2,4.0,US
1391,Acapulco,16.8634,-99.8901,overcast clouds,80.42,83,100,4.61,MX
1392,Misasi,-3.0,33.0833,broken clouds,68.0,74,67,2.17,TZ
1393,Auki,-8.7676,160.7034,scattered clouds,83.3,74,34,2.19,SB
1394,Hwange,-18.3693,26.5019,clear sky,47.07,58,0,4.0,ZW
1395,Bakel,14.905,-12.4568,few clouds,79.86,32,13,9.64,SN
